,address,benefits,destination,image_urls,link,name,room_type,norm_image,norm_name,norm_address,norm_price,norm_star
0,"206 Nguyễn Phúc Nguyên, P.9, Q.3, TP. Hồ Chí Minh, VNM","30 khu phòng,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/12000000/11940000/11930700/11930662/0819dd1d_b.jpg,https://vi.hotels.com/ho540520/?pa=6&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Hương Mai,VIP Room,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn hương mai,206 nguyễn phúc nguyên  p.9  q.3  tp. hồ chí minh  vnm,632035,2
1,"206 Nguyễn Phúc Nguyên, P.9, Q.3, TP. Hồ Chí Minh, VNM","30 khu phòng,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/12000000/11940000/11930700/11930662/0819dd1d_b.jpg,https://vi.hotels.com/ho540520/?pa=6&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Hương Mai,VIP Room,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn hương mai,206 nguyễn phúc nguyên  p.9  q.3  tp. hồ chí minh  vnm,632035,2
2,"283/33 Phạm Ngũ Lão, P.Phạm Ngũ Lão, Q.1, Quận 1, TP.Hồ Chí Minh, VNM","16 khu phòng không khói thuốc,Phục vụ bữa sáng,Dịch vụ phòng,Xe đưa đón sân bay,Sân thượng/sân hiên,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Vườn,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/19000000/18670000/18662600/18662549/c63b3435_b.jpg,https://vi.hotels.com/ho700900/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Ailen Garden Hotel,Family 6 Persons,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,ailen garden hotel,283/33 phạm ngũ lão  p.phạm ngũ lão  q.1  quận 1  tp.hồ chí minh  vnm,1082251,3
3,"283/33 Phạm Ngũ Lão, P.Phạm Ngũ Lão, Q.1, Quận 1, TP.Hồ Chí Minh, VNM","16 khu phòng không khói thuốc,Phục vụ bữa sáng,Dịch vụ phòng,Xe đưa đón sân bay,Sân thượng/sân hiên,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Vườn,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/19000000/18670000/18662600/18662549/c63b3435_b.jpg,https://vi.hotels.com/ho700900/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Ailen Garden Hotel,Family 6 Persons,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,ailen garden hotel,283/33 phạm ngũ lão  p.phạm ngũ lão  q.1  quận 1  tp.hồ chí minh  vnm,1082251,3
4,"283/33 Phạm Ngũ Lão, P.Phạm Ngũ Lão, Q.1, Quận 1, TP.Hồ Chí Minh, VNM","16 khu phòng không khói thuốc,Phục vụ bữa sáng,Dịch vụ phòng,Xe đưa đón sân bay,Sân thượng/sân hiên,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Vườn,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/19000000/18670000/18662600/18662549/c63b3435_b.jpg,https://vi.hotels.com/ho700900/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Ailen Garden Hotel,Family 6 Persons,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,ailen garden hotel,283/33 phạm ngũ lão  p.phạm ngũ lão  q.1  quận 1  tp.hồ chí minh  vnm,1082251,3
5,"20 Đặng Thị Nhu, P.Nguyễn Thái Bình, Quận 1, TP.Hồ Chí Minh, VNM","19 khu phòng,Sân thượng,Dịch vụ phòng 24 giờ,Bãi đậu xe tự phục vụ,Trung tâm dịch vụ văn phòng,Xe đưa đón sân bay,Trông trẻ,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Bữa sáng đặc sản địa phương miễn phí và Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/14000000/13340000/13336000/13335963/b7d41830_b.jpg,https://vi.hotels.com/ho568435/?pa=4&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Quý Hùng,Triple 03 Pax with Window,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn quý hùng,20 đặng thị nhu  p.nguyễn thái bình  quận 1  tp.hồ chí minh  vnm,641711,"2,5"
6,"283/33 Phạm Ngũ Lão, P.Phạm Ngũ Lão, Q.1, Quận 1, TP.Hồ Chí Minh, VNM","16 khu phòng không khói thuốc,Phục vụ bữa sáng,Dịch vụ phòng,Xe đưa đón sân bay,Sân thượng/sân hiên,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Vườn,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/19000000/18670000/18662600/18662549/c63b3435_b.jpg,https://vi.hotels.com/ho700900/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Ailen Garden Hotel,Family 6 Persons,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,ailen garden hotel,283/33 phạm ngũ lão  p.phạm ngũ lão  q.1  quận 1  tp.hồ chí minh  vnm,1082251,3
7,"283/33 Phạm Ngũ Lão, P.Phạm Ngũ Lão, Q.1, Quận 1, TP.Hồ Chí Minh, VNM","16 khu phòng không khói thuốc,Phục vụ bữa sáng,Dịch vụ phòng,Xe đưa đón sân bay,Sân thượng/sân hiên,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Vườn,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/19000000/18670000/18662600/18662549/c63b3435_b.jpg,https://vi.hotels.com/ho700900/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Ailen Garden Hotel,Family 6 Persons,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,ailen garden hotel,283/33 phạm ngũ lão  p.phạm ngũ lão  q.1  quận 1  tp.hồ chí minh  vnm,1082251,3
8,"82 Lê Lai, P.Bến Thành, Q.1, TP. Hồ Chí Minh, VNM","20 khu phòng,Nhà hàng,Phục vụ bữa sáng,Dịch vụ đón khách từ sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/5000000/4920000/4918700/4918624/0ab7f65a_b.jpg,https://vi.hotels.com/ho402414/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Sen Saigon,"Phòng 3 Superior, 1 phòng ngủ, Phù hợp cho người khuyết tật",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn sen saigon,82 lê lai  p.bến thành  q.1  tp. hồ chí minh  vnm,472004,2
9,"82 Lê Lai, P.Bến Thành, Q.1, TP. Hồ Chí Minh, VNM","20 khu phòng,Nhà hàng,Phục vụ bữa sáng,Dịch vụ đón khách từ sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/5000000/4920000/4918700/4918624/0ab7f65a_b.jpg,https://vi.hotels.com/ho402414/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Sen Saigon,"Phòng 3 Superior, 1 phòng ngủ, Phù hợp cho người khuyết tật",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn sen saigon,82 lê lai  p.bến thành  q.1  tp. hồ chí minh  vnm,472004,2
10,"82 Lê Lai, P.Bến Thành, Q.1, TP. Hồ Chí Minh, VNM","20 khu phòng,Nhà hàng,Phục vụ bữa sáng,Dịch vụ đón khách từ sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/5000000/4920000/4918700/4918624/0ab7f65a_b.jpg,https://vi.hotels.com/ho402414/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Sen Saigon,"Phòng 3 Superior, 1 phòng ngủ, Phù hợp cho người khuyết tật",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn sen saigon,82 lê lai  p.bến thành  q.1  tp. hồ chí minh  vnm,472004,2
11,"82 Lê Lai, P.Bến Thành, Q.1, TP. Hồ Chí Minh, VNM","20 khu phòng,Nhà hàng,Phục vụ bữa sáng,Dịch vụ đón khách từ sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/5000000/4920000/4918700/4918624/0ab7f65a_b.jpg,https://vi.hotels.com/ho402414/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Sen Saigon,"Phòng 3 Superior, 1 phòng ngủ, Phù hợp cho người khuyết tật",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn sen saigon,82 lê lai  p.bến thành  q.1  tp. hồ chí minh  vnm,472004,2
12,"283/33 Phạm Ngũ Lão, P.Phạm Ngũ Lão, Q.1, Quận 1, TP.Hồ Chí Minh, VNM","16 khu phòng không khói thuốc,Phục vụ bữa sáng,Dịch vụ phòng,Xe đưa đón sân bay,Sân thượng/sân hiên,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Vườn,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/19000000/18670000/18662600/18662549/c63b3435_b.jpg,https://vi.hotels.com/ho700900/?pa=1&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Ailen Garden Hotel,Family 6 Persons,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,ailen garden hotel,283/33 phạm ngũ lão  p.phạm ngũ lão  q.1  quận 1  tp.hồ chí minh  vnm,1082251,3
13,"82 Lê Lai, P.Bến Thành, Q.1, TP. Hồ Chí Minh, VNM","20 khu phòng,Nhà hàng,Phục vụ bữa sáng,Dịch vụ đón khách từ sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/5000000/4920000/4918700/4918624/0ab7f65a_b.jpg,https://vi.hotels.com/ho402414/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Sen Saigon,"Phòng 3 Superior, 1 phòng ngủ, Phù hợp cho người khuyết tật",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn sen saigon,82 lê lai  p.bến thành  q.1  tp. hồ chí minh  vnm,472004,2
14,"18-19-20 Tôn Đức Thắng, P.Bến Nghé, Q.1, TP. Hồ Chí Minh, VNM","51 khu phòng không khói thuốc,Quầy bar/khu lounge,Bãi đậu xe tự phục vụ,Trung tâm dịch vụ văn phòng phục vụ 24 giờ,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ tư vấn/hỗ trợ khách,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Tủ khóa,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/4000000/3410000/3402100/3402009/5c960584_b.jpg,https://vi.hotels.com/ho340328/?pa=5&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,OYO 129 Riverside Hotel,Phòng Suite dành cho gia đình,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,oyo 129 riverside hotel,18-19-20 tôn đức thắng  p.bến nghé  q.1  tp. hồ chí minh  vnm,1358055,3
15,"49 Sầm Sơn, P.4, Q.Tân Bình, TP.Hồ Chí Minh, VNM","6 khu phòng không khói thuốc,Nhà hàng,Phục vụ bữa sáng,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Tủ lạnh ở khu vực chung,Máy nước nóng lạnh,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/34000000/33450000/33448600/33448538/3b90fd92_b.jpg,https://vi.hotels.com/ho1071353216/?pa=2&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Lucky Hostel,Bed in 4-Bunk Bed Shared Dormitory,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,lucky hostel,49 sầm sơn  p.4  q.tân bình  tp.hồ chí minh  vnm,77922,1
16,"206 Nguyễn Phúc Nguyên, P.9, Q.3, TP. Hồ Chí Minh, VNM","30 khu phòng,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/12000000/11940000/11930700/11930662/0819dd1d_b.jpg,https://vi.hotels.com/ho540520/?pa=6&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Hương Mai,VIP Room,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn hương mai,206 nguyễn phúc nguyên  p.9  q.3  tp. hồ chí minh  vnm,632035,2
17,"18-19-20 Tôn Đức Thắng, P.Bến Nghé, Q.1, TP. Hồ Chí Minh, VNM","51 khu phòng không khói thuốc,Quầy bar/khu lounge,Bãi đậu xe tự phục vụ,Trung tâm dịch vụ văn phòng phục vụ 24 giờ,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ tư vấn/hỗ trợ khách,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Tủ khóa,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/4000000/3410000/3402100/3402009/5c960584_b.jpg,https://vi.hotels.com/ho340328/?pa=5&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,OYO 129 Riverside Hotel,Phòng Suite dành cho gia đình,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,oyo 129 riverside hotel,18-19-20 tôn đức thắng  p.bến nghé  q.1  tp. hồ chí minh  vnm,1358055,3
18,"20 Đặng Thị Nhu, P.Nguyễn Thái Bình, Quận 1, TP.Hồ Chí Minh, VNM","19 khu phòng,Sân thượng,Dịch vụ phòng 24 giờ,Bãi đậu xe tự phục vụ,Trung tâm dịch vụ văn phòng,Xe đưa đón sân bay,Trông trẻ,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Bữa sáng đặc sản địa phương miễn phí và Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/14000000/13340000/13336000/13335963/b7d41830_b.jpg,https://vi.hotels.com/ho568435/?pa=4&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Quý Hùng,Triple 03 Pax with Window,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,khách sạn quý hùng,20 đặng thị nhu  p.nguyễn thái bình  quận 1  tp.hồ chí minh  vnm,641711,"2,5"
19,"18-19-20 Tôn Đức Thắng, P.Bến Nghé, Q.1, TP. Hồ Chí Minh, VNM","51 khu phòng không khói thuốc,Quầy bar/khu lounge,Bãi đậu xe tự phục vụ,Trung tâm dịch vụ văn phòng phục vụ 24 giờ,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ tư vấn/hỗ trợ khách,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Tủ khóa,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/4000000/3410000/3402100/3402009/5c960584_b.jpg,https://vi.hotels.com/ho340328/?pa=5&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,OYO 129 Riverside Hotel,Phòng Suite dành cho gia đình,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,oyo 129 riverside hotel,18-19-20 tôn đức thắng  p.bến nghé  q.1  tp. hồ chí minh  vnm,1358055,3
20,"18-19-20 Tôn Đức Thắng, P.Bến Nghé, Q.1, TP. Hồ Chí Minh, VNM","51 khu phòng không khói thuốc,Quầy bar/khu lounge,Bãi đậu xe tự phục vụ,Trung tâm dịch vụ văn phòng phục vụ 24 giờ,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ tư vấn/hỗ trợ khách,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Tủ khóa,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/4000000/3410000/3402100/3402009/5c960584_b.jpg,https://vi.hotels.com/ho340328/?pa=5&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,OYO 129 Riverside Hotel,Phòng Suite dành cho gia đình,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,oyo 129 riverside hotel,18-19-20 tôn đức thắng  p.bến nghé  q.1  tp. hồ chí minh  vnm,1358055,3
21,"200-210 Lý Tự Trọng, Q.1, P.Bến Thành, TP.Hồ Chí Minh, VNM","112 khu phòng,Nhà hàng,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ tư vấn/hỗ trợ khách,Dịch vụ trông giữ/bảo quản hành lý,Nhân viên khiêng hành lý/hỗ trợ khách,Phòng đại tiệc,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/10000000/9740000/9740000/9739999/066fa4fd_b.jpg,https://vi.hotels.com/ho487284/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Lavender Boutique Hotel,"Phòng Suite, Ban công, Quang cảnh thành phố",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,lavender boutique hotel,200-210 lý tự trọng  q.1  p.bến thành  tp.hồ chí minh  vnm,2034179,"3,5"
22,"200-210 Lý Tự Trọng, Q.1, P.Bến Thành, TP.Hồ Chí Minh, VNM","112 khu phòng,Nhà hàng,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ tư vấn/hỗ trợ khách,Dịch vụ trông giữ/bảo quản hành lý,Nhân viên khiêng hành lý/hỗ trợ khách,Phòng đại tiệc,Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/10000000/9740000/9740000/9739999/066fa4fd_b.jpg,https://vi.hotels.com/ho487284/?pa=9&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,Lavender Boutique Hotel,"Phòng Suite, Ban công, Quang cảnh thành phố",images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,lavender boutique hotel,200-210 lý tự trọng  q.1  p.bến thành  tp.hồ chí minh  vnm,2034179,"3,5"
23,"38 Bùi Thị Xuân, P.Bến Thành, Q.1, TP. Hồ Chí Minh, VNM","129 khu phòng không khói thuốc,Nhà hàng và 2 quầy bar/khu lounge,Khu spa với đầy đủ các liệu pháp,Hồ bơi ngoài trời,Phục vụ bữa sáng,Trung tâm thể dục,Trung tâm dịch vụ văn phòng phục vụ 24 giờ,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Wifi miễn phí và đậu xe miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/6000000/5570000/5563000/5562969/9d10f279_b.jpg,https://vi.hotels.com/ho423480/?pa=12&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,EdenStar Saigon Hotel & Spa,PANORAMA LUXURY SUITE City View with Free Minibar,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,edenstar saigon hotel and spa,38 bùi thị xuân  p.bến thành  q.1  tp. hồ chí minh  vnm,5461195,4
24,"18-19-20 Tôn Đức Thắng, P.Bến Nghé, Q.1, TP. Hồ Chí Minh, VNM","51 khu phòng không khói thuốc,Quầy bar/khu lounge,Bãi đậu xe tự phục vụ,Trung tâm dịch vụ văn phòng phục vụ 24 giờ,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ tư vấn/hỗ trợ khách,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Tủ khóa,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hồ Chí Minh,https://exp.cdn-hotels.com/hotels/4000000/3410000/3402100/3402009/5c960584_b.jpg,https://vi.hotels.com/ho340328/?pa=5&q-check-out=2019-04-10&tab=description&q-room-0-adults=2&YGF=1&q-check-in=2019-04-09&MGT=1&WOE=3&WOD=2&ZSX=0&SYE=3&q-room-0-children=0,OYO 129 Riverside Hotel,Phòng Suite dành cho gia đình,images/full/c029cf6b844ce878767b452cb1cc546ee96b1a48.jpg,oyo 129 riverside hotel,18-19-20 tôn đức thắng  p.bến nghé  q.1  tp. hồ chí minh  vnm,1358055,3
